name,date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m,total_precipitation_sum
Alhué,2016-01-01,20.82734614054368,14.839149365425158,27.966900706291256,10.835468622843509,0.0004351138045421
Alhué,2016-01-02,20.31967750549319,14.170174255371194,27.46925134181987,9.315788319905664,0.0
Alhué,2016-01-03,19.38120162963878,14.303812909126409,24.036527709961035,10.64771621704108,0.0013158982619643
Alhué,2016-01-04,20.364697418212984,15.545119562149123,26.680341377258344,10.5420687866212,0.0507002510130405
Alhué,2016-01-05,21.482426605224703,15.71215887546549,27.41362904071821,11.091250712076883,0.3661324547420008
Alhué,2016-01-06,22.60069198608403,17.715740089416556,29.082107081413312,11.250020243326958,0.7338043580784872
Alhué,2016-01-07,19.933485768636103,15.272724056243987,25.01130264282233,12.139156061808308,1.5653392253329916
Alhué,2016-01-08,18.364671351114964,13.681435823440609,24.46286593437196,11.459684473673576,4.0823776879256
Alhué,2016-01-09,19.857749023437577,14.13474695682538,27.069144210815463,10.60912226359062,0.0004445201625458
Alhué,2016-01-10,20.505253982544048,14.04038465023052,27.96105163574225,11.10112052917492,0.0008523463179699
Alhué,2016-01-11,19.433730087280424,13.543217163085956,25.66440124511729,11.656042327880924,0.0006351340562105
Alhué,2016-01-12,17.784075622558703,11.615452470779417,25.05200506210332,9.295264536539776,0.0008688401430845
Alhué,2016-01-13,20.56313763936373,14.028633594512996,28.345086231231676,9.119001566569125,0.0012799181376976
Alhué,2016-01-14,19.90620099385586,13.710340590477074,26.464654273986863,10.087748158772854,0.0026260695290147
Alhué,2016-01-15,20.613032938639435,13.533116850853048,29.153019409179763,8.910457763671843,0.0008706558969606
Alhué,2016-01-16,22.28590400695805,15.473343963623051,29.79011211872114,10.111601918538495,0.0
Alhué,2016-01-17,24.04345125834152,17.0082269859314,32.05873922348036,8.97076845804861,0.000441074366364
Alhué,2016-01-18,24.828212102254327,18.317683992385923,31.23413269042976,8.778320643107179,0.0
Alhué,2016-01-19,22.32974675496416,15.811535649299628,29.26726322174079,11.694737904866544,0.0010096468031406
Alhué,2016-01-20,23.3887747955323,17.479677844047558,30.21449890136722,12.946239598592117,0.0
Alhué,2016-01-21,22.206086908976378,16.91423323154453,27.967943506241,13.483736038208065,0.0017046927496267
Alhué,2016-01-22,21.627736918131575,15.229427499771193,29.02143798828132,14.25894699096682,5.6559219956398024e-05
Alhué,2016-01-23,20.42962796529133,15.060288085937543,25.993775143623395,14.40165184020998,0.5526327993379709
Alhué,2016-01-24,16.829929885864317,13.757266235351665,21.370988712310805,11.975382130940886,15.942446412473148
Alhué,2016-01-25,17.559805170695086,14.024636497497625,21.37612236499791,10.20106056213382,0.1703456183895469
Alhué,2016-01-26,18.46254361470551,13.122630519867016,24.991250309944174,10.37242314656578,0.0021534479674301
Alhué,2016-01-27,18.4349176025392,13.911612405776964,24.82114685058599,9.004071044921943,0.3225977169199723
Alhué,2016-01-28,20.53373301188151,15.292032485008235,27.292943058014032,10.934026718139762,1.580314221791923
Alhué,2016-01-29,19.92911191304529,14.883326630592364,26.1420793724061,10.995231959025148,0.0009190569539896
Alhué,2016-01-30,22.802362670898503,15.713565673828214,31.174612879753223,12.366035029093496,0.0008523463748133
Alhué,2016-01-31,22.92500803629565,16.544989924430922,28.60082885742196,12.687605565389106,0.0006866361945867
Alhué,2016-02-01,22.36341550191247,16.376668086052007,29.235177612304767,14.412578709920297,0.0098404623554415
Alhué,2016-02-02,21.97633651733406,16.046413559913788,28.50958740234381,14.559861628214662,0.047403341068275
Alhué,2016-02-03,21.09720670064297,15.160969982147265,28.32939409255988,13.80673632303882,0.2586319902570722
Alhué,2016-02-04,20.9160750325521,15.227678904533434,26.75815024375919,13.76292124430347,0.0868204456014609
Alhué,2016-02-05,20.906929855346732,14.494574494361984,28.35207851886753,11.588268864949612,0.0035006784742108
Alhué,2016-02-06,21.19785530090337,15.218420624733028,28.03829393386843,11.439335581461703,0.0008523463179699
Alhué,2016-02-07,20.392190322876104,14.790510764122132,26.78394920349126,11.21799059549977,0.000858306975715
Alhué,2016-02-08,20.02717234293624,13.963730621337902,27.441111006736776,11.116194203694704,0.0092850857322446
Alhué,2016-02-09,23.022144877115977,16.03306537151343,29.773074951171907,11.922425053914424,0.0
Alhué,2016-02-10,21.202199732462645,15.449621086120658,27.78248962402353,11.54406829833988,0.0008883419354788
