name,date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m,total_precipitation_sum
Alhué,2015-01-01,18.705158157348706,11.451613378524767,27.023114080429195,6.94558517456062,0.0076838832319481
Alhué,2015-01-02,21.741476058960014,15.045449829101642,28.64367667198195,7.072672297159897,0.0402665953720315
Alhué,2015-01-03,22.316916122436567,14.950580854415932,29.971095581054783,9.026399434407608,0.0029903100084993
Alhué,2015-01-04,23.083246256510563,16.116229939460823,30.85218750000007,11.162972081502405,0.0008574304501962
Alhué,2015-01-05,21.663985850016275,15.403543090820392,27.887780790329032,10.84440625508637,0.0026687857280194
Alhué,2015-01-06,21.003660303751644,14.401701502799996,29.86677461624157,11.203750991821323,0.0039101018046494
Alhué,2015-01-07,20.445832316080786,13.760615968704316,26.311810331344645,11.071612828572713,0.1024742976437664
Alhué,2015-01-08,21.415290857950993,14.337623119354303,29.1172629737855,10.377978744506947,0.0429043100803028
Alhué,2015-01-09,24.2334196980795,15.672881641388017,32.04854854583755,9.833449122111062,0.0008523463748133
Alhué,2015-01-10,23.151290715535534,16.173535766601617,30.213764038086023,11.572117436726955,0.0008619472282589
Alhué,2015-01-11,24.18641761779793,17.22285753250128,31.80847028732302,10.032458750407043,0.0
Alhué,2015-01-12,23.098659718831417,16.6205102586747,29.4188815116882,9.030404739379946,0.001710653293685
Alhué,2015-01-13,22.013060658772872,15.577191982269367,29.177046179771537,9.495598780314252,0.0025931169034265
Alhué,2015-01-14,22.763127822876072,16.49017543792729,29.9364263296128,9.91377566019696,0.0008574369871894
Alhué,2015-01-15,21.954025141398176,15.851569509506303,28.2344323730469,12.133552652994863,0.0004351138045421
Alhué,2015-01-16,21.97969871521002,15.442478027343782,29.60272832870487,12.577611236572352,0.0
Alhué,2015-01-17,21.83733281453459,16.013456997871458,27.762301840782243,12.874206008911187,0.0017541552915645
Alhué,2015-01-18,20.63989763895671,15.326807861328176,26.39767761230479,13.933911514282272,0.0033504003772577
Alhué,2015-01-19,19.83146842956546,13.993440780639672,26.371094584465084,13.686117833455512,0.007203071831725
Alhué,2015-01-20,19.434967091878377,14.08537918567663,26.06831144332881,13.681566619873138,0.0208383107090526
Alhué,2015-01-21,19.23869176228851,14.051890258789172,26.265763669014063,13.401860809326196,0.0088787170966497
Alhué,2015-01-22,20.415441665649496,13.988850975036712,28.0646921920777,13.161748402913474,0.0008605140169493
Alhué,2015-01-23,22.47848932902025,16.36792721748361,29.578826665878353,11.732183405558317,0.0
Alhué,2015-01-24,22.574677912394236,16.317849512100338,29.59876770019531,10.87273066202806,0.0
Alhué,2015-01-25,22.403433736165425,16.963336868286262,28.502803955078264,12.246619237264042,0.0008523463179699
Alhué,2015-01-26,22.183890304565463,15.914828920364528,29.89774629592904,13.02334533691419,0.0
Alhué,2015-01-27,22.693335240682018,16.744984498024053,29.232926654815746,11.833643163045338,0.0017224398902726
Alhué,2015-01-28,22.125590540568112,15.694766945838978,29.05127695083621,8.261418558756588,0.0
Alhué,2015-01-29,22.11666203816736,15.693084716796932,29.24849121093763,9.607928568522198,0.0012662422363973
Alhué,2015-01-30,21.423810907999723,14.673342285156252,29.01252477645886,10.632568486531625,0.0008676038305566
