name,date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m,total_precipitation_sum
Alhué,2018-01-01,18.639215189615925,12.289577255249014,25.270478515625086,11.375449574788432,0.9073481149921748
Alhué,2018-01-02,19.882068074544406,13.282421264648464,26.320161190033048,8.686480305989676,0.0313980736677876
Alhué,2018-01-03,21.168899358113663,14.737786536216731,27.94826791763313,8.922126337687246,0.000441074366364
Alhué,2018-01-04,20.1129616038005,13.96325195312511,27.10803039550791,11.797961934407624,0.0067921541403848
Alhué,2018-01-05,19.5415279897054,14.500529236793568,25.747597045898488,12.115175730387476,1.6815378985120333
Alhué,2018-01-06,21.986756871541388,14.04212341308596,30.236383218765297,5.8420346832276095,0.0010588181339699
Alhué,2018-01-07,22.64533625284844,16.327152471542433,27.315494079589826,10.859510625203484,0.0017225738702109
Alhué,2018-01-08,19.953701909383255,13.983222708702158,26.374876899719368,12.793068542480569,0.0214804824372549
Alhué,2018-01-09,20.285264816284325,13.828466186523483,27.48060651302347,12.859176991780656,0.0004488228728405
Alhué,2018-01-10,21.56112731933604,16.119801697731077,28.342901105880745,14.238410339355482,0.1193536771347681
Alhué,2018-01-11,21.093656565348397,14.978984985351588,27.49530059814458,13.794004592895533,0.0004718498234979
Alhué,2018-01-12,20.698667271932095,14.144364624023524,27.49837219238293,13.378412780761778,0.0004351138045421
Alhué,2018-01-13,19.849051767985088,14.669894409179731,25.242698974609368,12.869334818522248,0.1036862143223516
Alhué,2018-01-14,19.44836346944186,14.54880859375004,24.60524757385258,13.130191726684645,0.6059657223522664
Alhué,2018-01-15,17.527656784057626,13.336128983497758,23.031921148300285,12.358792597452862,2.7968737482001425
Alhué,2018-01-16,17.880377324422284,11.839495320320168,25.133809375763008,10.95371815999357,0.0119808128943077
Alhué,2018-01-17,20.320682423909545,14.124323730468744,27.661979389190776,11.069943288167394,0.0
Alhué,2018-01-18,22.51460301717128,16.185691499710174,29.247445054054367,8.729733784993584,0.0017195939108205
Alhué,2018-01-19,22.592895329793297,16.84282133579262,27.344632902145463,12.35668795267742,0.0008534627795597
Alhué,2018-01-20,20.05972969055176,14.555523905754171,26.38689606189729,13.748426513671973,0.1395956659689546
Alhué,2018-01-21,19.637858225504655,14.451980462074346,26.18081915855413,13.635577239990312,1.1730235256254673
Alhué,2018-01-22,19.266318410237716,13.607427339553908,25.130101218223615,13.80446530659998,0.9451605145727628
Alhué,2018-01-23,19.298538106282592,14.190095872879112,25.75424480438238,13.10204096476241,0.1278952149618817
Alhué,2018-01-24,20.462169138590586,14.01733838081367,27.41909290313731,12.671148478190162,0.0537239107779896
Alhué,2018-01-25,19.798352711995506,13.713492665290914,26.982456054687532,11.974704030354928,0.0008574043954467
Alhué,2018-01-26,18.610447285970057,11.741256074905436,25.86656265258796,10.622495396932038,2.0582228899002075e-05
Alhué,2018-01-27,20.377891972859743,13.71367088317885,28.593778076171983,9.619756189982184,0.0
Alhué,2018-01-28,22.80967981974294,14.812040362358175,30.781260290145894,6.285459798177158,0.0017046927496267
Alhué,2018-01-29,22.30296531677249,16.428437671661413,28.10180114746106,8.555477905273506,1.788146164471982e-05
Alhué,2018-01-30,19.089204152425168,11.25649663448337,27.672683887481753,9.614964014689178,0.0013024849704379
Alhué,2018-01-31,22.89579572041839,16.09117870807654,30.83102178573614,9.587304585774802,0.0008523463179699
Alhué,2018-02-01,22.690386962890727,16.388736352920603,29.18691833496098,11.65531168619799,0.001287203758693
Alhué,2018-02-02,21.28278986612969,15.479122533798318,27.367446179390015,13.4925145467123,0.0134767126678525
Alhué,2018-02-03,20.723308410644563,14.843040771484423,27.78431554794321,14.133504536946704,0.0059113837778568
Alhué,2018-02-04,21.44195640563976,15.869560704231333,28.172176728248644,14.739102656046612,0.0275782588869333
Alhué,2018-02-05,20.5237835439047,15.69811445236212,26.2062811279298,14.281427688598685,0.0360014338707514
Alhué,2018-02-06,20.166210047404036,15.06597513198858,27.004028768539513,14.042805633545017,0.3980830683281057
