name,date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m,total_precipitation_sum
Alhué,2020-01-01,22.043617146809936,15.22365356445323,28.665759277343795,7.941069005330405,0.0021457671550706
Alhué,2020-01-02,20.890131988525468,14.342716016769486,29.191393432617247,9.43464861551928,0.0008761881531427
Alhué,2020-01-03,21.38074501037607,14.45231241703044,29.28150573730477,11.142706985473694,0.0017046927496267
Alhué,2020-01-04,23.305516281128007,17.410647583007915,30.099714765548697,12.344258270263708,0.0025784656827454
Alhué,2020-01-05,19.08000353495288,14.258040161132897,23.747941265106306,9.79439554850262,0.199303051847437
Alhué,2020-01-06,17.89950836181646,11.236515579223692,25.318366651535143,5.874698028564524,0.0203748418857685
Alhué,2020-01-07,19.8109308624268,13.5177369689942,26.382060546875095,7.425054575602303,0.3699522046372295
Alhué,2020-01-08,17.247709859212307,12.538412017822395,21.191252236366324,7.934717254638713,1.0022343834862115
Alhué,2020-01-09,18.405726216634207,11.537212185859744,26.92000738143929,8.392622375488372,0.0004410743699168
Alhué,2020-01-10,21.479864222208676,13.99235595703135,29.927970199585047,7.1817970275879475,0.0
Alhué,2020-01-11,23.09157793680828,16.151818737983717,30.94091181278236,7.391458689371859,0.0
Alhué,2020-01-12,23.123825047810953,16.45813418865214,30.146537380218604,9.439030558268255,0.0
Alhué,2020-01-13,22.0647021993002,14.687660617828442,30.65373105049133,9.467605743408283,0.0008910194992495
Alhué,2020-01-14,23.33556241353358,16.615142917633136,30.63414382934576,9.287117309570364,0.0
Alhué,2020-01-15,22.66471059163422,14.67675921916964,30.233289337158283,7.110159759521537,0.0008523463179699
Alhué,2020-01-16,23.375494969685917,15.543112111091716,31.507273850441152,6.404323933919329,0.0017143987065537
Alhué,2020-01-17,24.075017725626708,17.629955759048528,31.49171691894537,8.796817067464247,0.0008405303901781
Alhué,2020-01-18,24.56202008565276,18.39010253906264,32.72241522312174,11.32470942179367,0.0021531753873205
Alhué,2020-01-19,23.105988998413068,18.05094150543215,28.913958740234477,13.23191126505543,0.3609392139037482
Alhué,2020-01-20,23.224263763427818,16.416593704223715,30.48291998386395,13.698714141845755,0.0027019297654362
Alhué,2020-01-21,23.707446543375795,17.29250244140627,30.054716796875084,13.020294062296614,0.0008523463179699
Alhué,2020-01-22,22.14913472493498,16.17620361328136,28.093672485351647,13.095008188883526,0.0047756895401107
Alhué,2020-01-23,21.118872629801444,15.435477905273558,27.77312590599064,12.600290578206398,0.0021515505886782
Alhué,2020-01-24,22.942958628336612,17.329446449279885,29.95607299804692,13.742636439005594,0.0
Alhué,2020-01-25,23.704489390055414,16.99094841480263,31.036524915695225,9.224732666015711,0.0
Alhué,2020-01-26,24.09993937174488,17.28994889259343,31.352431373596232,9.603795903523803,0.003434891652887
Alhué,2020-01-27,24.87056411743174,19.016843185424932,31.253267612457364,11.752159754435354,0.0008523463179699
Alhué,2020-01-28,23.083000310262097,17.24865739822394,30.209058227539117,10.357636057535842,0.3377059754666333
Alhué,2020-01-29,20.885343577067147,14.916431274414151,27.459075069427627,12.393240280151415,3.4495316219545207
Alhué,2020-01-30,22.65667620340986,16.13527977466589,29.999767332077056,9.8186578369141,0.0008517728269907
Alhué,2020-01-31,23.140318730672277,16.311377606391943,30.66398265361795,9.440759506225676,0.0004351138045421
Alhué,2020-02-01,22.485698394775454,16.51811065673843,29.72269309997563,10.670305964152137,0.002567815954535
Alhué,2020-02-02,23.328643188476576,17.66351096630109,30.30385803222663,11.5790105438233,0.0004503146442402
Alhué,2020-02-03,21.48230122884121,15.31153682708748,29.219735107421855,3.8821385701497775,0.0034302472613489
Alhué,2020-02-04,19.047834243774503,12.863678970336936,26.35404445648203,6.793555119832433,2.9802436074533034e-06
Alhué,2020-02-05,18.55655888875333,12.383785500526528,25.48216444015509,5.505984649658274,0.0010057537724605
Alhué,2020-02-06,18.247920532226654,11.68566649436957,26.66227539062504,4.11170402526858,0.0013033928780714
Alhué,2020-02-07,21.709281005859452,14.262701315879896,30.749169173240716,6.296826451619552,0.0
Alhué,2020-02-08,23.67363212585451,16.094187927246253,31.567287597656275,6.677153065999335,0.0008523463179699
Alhué,2020-02-09,22.655834096272827,15.50516417980208,30.609350585937538,7.438295059204108,0.0
Alhué,2020-02-10,22.359546839396273,16.117102870941153,29.93258361816413,9.864273783365888,0.0
Alhué,2020-02-11,22.52901613871262,16.476488037109448,29.950533447265627,12.528793080647802,0.0008586420585743
Alhué,2020-02-12,21.572016703287886,15.857512087821988,28.40160705566416,11.279885050455787,0.001269376809887
Alhué,2020-02-13,20.54668637593602,14.17064435958872,27.21920755863198,7.262146123250375,0.0
Alhué,2020-02-14,21.9493041229249,14.270593972206145,30.537707281112773,2.1113958231608763,0.0025749205860847
Alhué,2020-02-15,23.213856277465823,16.29006042480478,30.98793272972119,5.25318562825521,0.0008583068833445
Alhué,2020-02-16,21.234824930826846,14.572964587211686,28.925727968215995,9.39256683349612,0.001286824044655
Alhué,2020-02-17,18.64833630879724,11.835275325775171,26.726875000000064,8.662892557780026,0.0026252725069753
Alhué,2020-02-18,22.707511978149455,13.151152954101631,32.48860660076144,5.190568796793684,0.0
Alhué,2020-02-19,24.007689056396543,16.751668820381155,31.95781095027928,6.836489283243907,0.0017195939108205
Alhué,2020-02-20,23.902059809366904,16.766487426757863,30.782650756836063,8.7788096110026,0.0
Alhué,2020-02-21,20.964879302978545,15.30221426010138,27.383003473281917,10.389579264322949,0.0008523463748133
Alhué,2020-02-22,19.747619222005312,13.204808764457766,27.343195228576747,10.061923344930108,0.0008523463179699
Alhué,2020-02-23,19.43225072224942,12.843009643554751,26.022061157226688,9.398515574137434,0.0008523463748133
Alhué,2020-02-24,17.42942347208657,12.068047423362827,24.50034362792979,9.691780827840203,0.0037100723170624
Alhué,2020-02-25,19.874107793172243,13.314037475585964,28.422969970703207,8.697835108439222,0.0008553265615773
Alhué,2020-02-26,22.84191703796398,13.994866333007906,31.18327697753915,7.614980926513681,0.0008553266184208
Alhué,2020-02-27,22.196629587809294,15.810078763961885,29.071045336723387,8.421444600423285,0.0
Alhué,2020-02-28,22.438289489746182,16.002741279602105,30.37358362197881,9.786564509073967,0.0008523463179699
Alhué,2020-02-29,22.9486743418376,17.58680372238166,29.8261713981629,12.38243499755862,0.0017059372794392
Alhué,2020-03-01,20.979758249918632,15.386459350586051,27.74473266601575,11.614957071940182,0.0009411619521415
Alhué,2020-03-02,20.854630126953168,15.2811163330079,28.15901245117192,10.73992215474459,0.0008523463179699
Alhué,2020-03-03,21.05383377075208,15.050090332031232,29.090114746093775,12.683518753051828,0.0018441682732373
Alhué,2020-03-04,21.85877459208183,15.772004899978697,30.157153482437195,12.938104527791438,0.0
Alhué,2020-03-05,24.12402679443369,17.564048943519595,32.263276886940105,8.799928283691486,0.0
Alhué,2020-03-06,24.05208646138516,18.451182861328164,29.883362007141216,10.867707087198935,0.0008583068797918
Alhué,2020-03-07,22.24707153320327,15.852829589843791,29.575803141594008,11.562698389689215,0.0018560420380708
Alhué,2020-03-08,22.38481091817232,16.276337280273424,29.446962327957237,11.433389689127694,0.0017498112174507
Alhué,2020-03-09,23.80471661885582,17.22759887695321,31.603592071533228,9.722075754801494,0.0008523463748133
Alhué,2020-03-10,23.336744588216163,16.543003454208474,30.70535522460949,9.424883168538544,0.0
Alhué,2020-03-11,22.92264333089196,16.738571777343793,30.447355346679785,7.69037414550786,0.0017225742112714
Alhué,2020-03-12,20.443648503621542,14.548480834961026,27.277000656127996,10.869099070231186,0.0071140285695037
Alhué,2020-03-13,19.981941858927485,13.947883300781314,26.993413848877022,10.638837127685632,0.0008711498230695
Alhué,2020-03-14,21.03003163655609,15.381838378906252,28.524325561523483,9.63763674418135,0.0017046928064701
Alhué,2020-03-15,21.715061238606893,15.52642089843755,29.109632363319463,6.763346430460672,0.0
Alhué,2020-03-16,19.185998738606827,13.86903747558597,25.216748046875068,9.05042574564618,0.0
Alhué,2020-03-17,17.66841232299811,11.61668132781989,25.631603832244934,9.89969652811692,0.0019478797898386
Alhué,2020-03-18,19.514342524210747,13.542643432617297,26.680605874061655,8.054219690958746,0.0008551529049327
Alhué,2020-03-19,19.305073369344143,11.451864013671925,27.18894042968759,9.012154312133871,0.002287887014063
Alhué,2020-03-20,18.862330373128316,13.023901481628457,25.66963985443124,9.28672602335621,0.0008570311479161
Alhué,2020-03-21,16.415550130208374,11.753364868164113,22.420115356445365,8.477414576212652,0.0019008696631317
Alhué,2020-03-22,16.68572629292811,11.058513360023596,24.509887695312557,9.757843017578182,0.0006745243445038
Alhué,2020-03-23,18.172712427775195,11.699121603965864,27.76386299133304,8.142644322713295,0.0004351138045421
Alhué,2020-03-24,18.605082753499342,12.511475219726664,26.442856349945146,5.794475428263411,0.0
Alhué,2020-03-25,19.014483693440862,13.238524532318252,26.129352478981104,10.94263702392584,0.0006220629438757
Alhué,2020-03-26,18.962905222574875,13.361872100830167,25.479540405273497,11.33527732849126,0.0022836774587631
Alhué,2020-03-27,17.332974802653098,12.501465072631902,24.046185913085992,11.695968907674173,0.0070145120844244
Alhué,2020-03-28,17.737691752115893,12.344201049804669,24.125443964004603,10.594390945434723,0.0009779585184332
Alhué,2020-03-29,18.485705337524507,11.37723449707039,25.98413208007821,10.996508916219112,0.0023198825215331
Alhué,2020-03-30,20.21054898579922,14.478343505859414,27.596970825195346,10.0259552764893,0.0
Alhué,2020-03-31,20.24998402913417,14.775751175880488,27.256558837890736,9.152473042806092,0.0013004656125303
Alhué,2020-04-01,18.712313537597765,12.278240256309516,25.88015686035169,8.39490964253747,0.0
Alhué,2020-04-02,19.546508560180712,8.667012939453173,30.87665862560283,5.216962000529065,0.0021487473418346
Alhué,2020-04-03,20.023950881958115,14.383860139846831,26.96761535644538,8.518947931925481,0.0008538614224562
Alhué,2020-04-04,19.351554565429694,13.440826187133837,26.383527402877917,9.15872624715172,0.0017074406173378
Alhué,2020-04-05,17.284933319091863,11.847284650802749,23.68614013671879,9.2929358927409,0.0008523463179699
Alhué,2020-04-06,18.12931482950853,9.459491577148526,27.240636596679735,6.34711077372242,0.0
Alhué,2020-04-07,19.32470288594573,10.226268920898464,28.457435302734496,6.988035303751758,0.0008523463179699
Alhué,2020-04-08,18.72062728881843,13.853328599929853,24.962948055267415,7.683645451863697,0.0008523463179699
Alhué,2020-04-09,16.956808191935295,11.30784044265755,24.172636718750084,9.274676767985056,6.247311830520631e-05
Alhué,2020-04-10,16.435757522583117,11.396924438476615,22.629679565429683,10.67067899068212,0.0018003166064772
Alhué,2020-04-11,15.33228113810236,11.54727111816419,19.729306087493967,10.891834004720124,0.0706448778510093
Alhué,2020-04-12,13.732994003295971,11.726685619354328,16.271027145385858,10.491048838297615,13.599435942178392
Alhué,2020-04-13,14.187401250203491,8.549723777771021,21.23378658294683,7.643771718343146,0.133482031467338
Alhué,2020-04-14,15.375596949259544,7.461239376068136,23.525203857421957,6.9182573445638695,0.0
Alhué,2020-04-15,15.64480804443366,10.462975831031883,21.67634643554692,7.430243682861317,0.0008583068797918
Alhué,2020-04-16,16.038923823038772,8.796487913131784,23.13585281372076,8.538066685994522,0.0008583068833445
Alhué,2020-04-17,17.26331314086923,8.849243144989089,25.905005493164083,9.711745834350722,0.0013672772024619
Alhué,2020-04-18,18.867573013305673,12.495455112457364,25.98395263671881,10.838048171997116,0.0050060653870787
Alhué,2020-04-19,18.58755510965983,11.499985961914147,25.37738384246836,13.436769739786826,0.018258886411786
Alhué,2020-04-20,18.77219965616871,11.93821682929996,25.87182100296025,10.099469579060894,0.0008636380606219
Alhué,2020-04-21,18.28120333353678,10.555809502601676,25.959850873947232,8.519826431274396,0.0008523463179699
Alhué,2020-04-22,18.06893516540532,11.023092956543053,24.9769244384766,9.907135391235444,0.0
Alhué,2020-04-23,15.256577377319331,12.533330945968714,18.388335685730056,10.684220784505271,0.0270543526858091
Alhué,2020-04-24,13.529235534668032,10.733631744384866,17.26874450683607,9.20394124348968,0.321803065011892
Alhué,2020-04-25,13.8857416025798,10.198683719635085,19.559290161132935,7.813585255940836,0.1001520733292693
Alhué,2020-04-26,13.788541793823356,9.779638595581162,18.94994018554695,7.386099294026735,0.0004886975511908
Alhué,2020-04-27,13.165155156453524,9.552584738731412,18.012154159545958,5.999444096883224,0.2943242806941271
Alhué,2020-04-28,12.975005823771257,8.214033288955761,20.37993347167975,7.760028864542733,0.2826360147446394
Alhué,2020-04-29,12.994251124064192,4.129748930931157,22.75244628906256,3.352799555460706,0.0017046927496267
